STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;CDSD;CDSD_ATTRIBUTES;CLDD;CLDD_ATTRIBUTES;DP01;DP01_ATTRIBUTES;DP10;DP10_ATTRIBUTES;DSND;DSND_ATTRIBUTES;DT00;DT00_ATTRIBUTES;DT32;DT32_ATTRIBUTES;DX32;DX32_ATTRIBUTES;DX70;DX70_ATTRIBUTES;DX90;DX90_ATTRIBUTES;EMNT;EMNT_ATTRIBUTES;EMSD;EMSD_ATTRIBUTES;EMXP;EMXP_ATTRIBUTES;EMXT;EMXT_ATTRIBUTES;HDSD;HDSD_ATTRIBUTES;HTDD;HTDD_ATTRIBUTES;PRCP;PRCP_ATTRIBUTES;TAVG;TAVG_ATTRIBUTES;TMAX;TMAX_ATTRIBUTES;TMIN;TMIN_ATTRIBUTES
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2021-12;526.1;E;0.0;,E;5;1,E;5;1,E;;;0;,E;11;,E;0;,E;0;,E;0;,E;-3.2;,E,17,;;;9.5;1,,E,26,;18.9;,E,15,;738.6;E;331.7;,E;22.0;1,,,E;7.6;,E;13.6;,,,E;1.7;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-01;0.0;E;0.0;,E;2;,E;2;,E;;;0;,E;27;,E;0;,E;0;,E;0;,E;-6.0;,E,29,;;;6.0;,,E,04,;19.0;,E,30,;1166.2;E;427.6;,E;11.3;,,,E;4.5;,E;12.3;,,,E;-3.2;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-02;0.0;E;0.0;,E;4;1,E;1;1,E;;;0;,E;13;,E;0;,E;1;,E;0;,E;-3.4;,E,06,;;;3.8;1,,E,25,;21.7;,E,22,;1434.8;E;268.6;,E;7.7;1,,,E;8.7;,E;16.8;,,,E;0.7;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-03;0.0;E;0.0;,E;15;,E;5;,E;;;0;,E;0;,E;0;,E;0;,E;0;,E;2.1;,E,01,;;;13.0;,,E,03,;20.3;,E,10,;1666.7;E;231.9;,E;57.5;,,,E;10.9;,E;15.4;,,,E;6.3;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-04;0.0;E;0.0;,E;9;1,E;5;1,E;;;0;,E;3;,E;0;,E;10;,E;0;,E;-3.2;,E,03,;;;13.3;1,,E,22,;25.7;,E,18,+;1872.3;E;205.6;,E;46.7;1,,,E;11.5;,E;18.2;,,,E;4.8;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-05;49.5;E;49.5;2,E;2;,E;1;,E;;;0;2,E;0;2,E;0;1,E;27;1,E;5;1,E;5.3;2,E,06,;;;6.5;,,E,02,;35.5;1,E,21,;1905.1;E;32.8;1,E;7.4;,,,E;19.0;2,E;27.7;1,,,E;10.3;2,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-06;203.8;E;154.3;,E;1;1,E;0;1,E;;;0;,E;0;,E;0;,E;30;,E;12;,E;9.8;,E,05,;;;0.3;1,,E,22,;40.3;,E,17,;1905.1;E;0.0;,E;0.4;1,,,E;23.5;,E;32.2;,,,E;14.7;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-07;509.0;E;305.2;,E;1;,E;0;,E;;;0;,E;0;,E;0;,E;31;,E;30;,E;13.8;,E,01,;;;0.5;,,E,06,;42.4;,E,14,;0.0;E;0.0;,E;0.7;,,,E;28.2;,E;37.7;,,,E;18.7;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-08;773.4;E;264.4;,E;2;,E;1;,E;;;0;,E;0;,E;0;,E;31;,E;25;,E;12.3;,E,15,;;;5.0;,,E,02,;39.2;,E,02,;0.0;E;0.0;,E;5.8;,,,E;26.9;,E;35.1;,,,E;18.6;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-09;857.7;E;84.3;,E;5;,E;3;,E;;;0;,E;0;,E;0;,E;28;,E;3;,E;5.1;,E,30,;;;10.8;,,E,19,;35.6;,E,11,;19.8;E;19.8;,E;30.9;,,,E;20.5;,E;27.8;,,,E;13.1;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-10;870.5;E;12.8;,E;6;,E;3;,E;;;0;,E;0;,E;0;,E;26;,E;0;,E;5.3;,E,01,;;;10.5;,,E,20,;30.7;,E,04,;51.0;E;31.2;,E;31.0;,,,E;17.7;,E;24.5;,,,E;10.9;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-11;870.5;E;0.0;,E;12;,E;5;,E;;;0;,E;3;,E;0;,E;1;,E;0;,E;-0.6;,E,27,+;;;6.7;,,E,27,;21.6;,E,02,;280.3;E;229.3;,E;32.4;,,,E;10.7;,E;16.3;,,,E;5.1;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2022-12;870.5;E;0.0;,E;12;2,E;10;2,E;;;0;,E;3;,E;0;,E;0;,E;0;,E;-1.2;,E,03,;;;25.8;2,,E,12,;17.5;,E,26,;573.8;E;293.5;,E;102.7;2,,,E;8.9;,E;12.8;,,,E;4.9;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-01;0.0;E;0.0;,E;2;1,E;2;1,E;;;0;,E;20;,E;0;,E;0;,E;0;,E;-6.2;,E,29,;;;3.7;1,,E,07,;17.3;,E,01,;976.6;E;402.8;,E;7.0;1,,,E;5.3;,E;11.3;,,,E;-0.6;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-02;0.0;E;0.0;,E;1;,E;0;,E;;;0;,E;21;,E;0;,E;0;,E;0;,E;-6.6;,E,28,;;;1.3;,,E,23,;20.9;,E,20,;1321.5;E;344.9;,E;1.3;,,,E;6.0;,E;14.0;,,,E;-1.9;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-03;0.0;E;0.0;,E;4;,E;2;,E;;;0;,E;5;,E;0;,E;14;,E;0;,E;-7.4;,E,01,;;;12.1;,,E,08,;26.2;,E,29,;1542.4;E;220.9;,E;19.1;,,,E;11.2;,E;19.2;,,,E;3.3;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-04;8.5;E;8.5;,E;1;1,E;1;1,E;;;0;,E;2;,E;0;,E;24;,E;0;,E;-1.8;,E,05,;;;6.0;1,,E,21,;31.4;,E,28,+;1644.5;E;102.1;,E;6.1;1,,,E;15.2;,E;24.5;,,,E;5.9;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-05;17.5;E;9.0;1,E;10;,E;4;,E;;;0;1,E;0;1,E;0;,E;29;,E;0;,E;3.8;1,E,20,;;;9.6;,,E,27,;30.8;,E,03,;1702.9;E;58.4;,E;32.2;,,,E;16.7;1,E;24.5;,,,E;8.9;1,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-06;145.7;E;128.2;,E;12;1,E;4;1,E;;;0;,E;0;,E;0;,E;30;,E;10;,E;11.6;,E,03,;;;15.5;1,,E,01,;38.0;,E,25,;1703.5;E;0.6;,E;57.5;1,,,E;22.6;,E;29.9;,,,E;15.3;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-07;398.4;E;252.7;,E;0;,E;0;,E;;;0;,E;0;,E;0;,E;31;,E;30;,E;14.7;,E,22,;;;0.0;,,E,31,+;40.1;,E,17,;0.0;E;0.0;,E;0.0;,,,E;26.5;,E;35.5;,,,E;17.5;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-08;641.0;E;242.6;1,E;0;,E;0;,E;;;0;1,E;0;1,E;0;,E;31;,E;25;,E;11.5;1,E,05,;;;0.0;,,E,31,+;40.2;,E,22,;0.0;E;0.0;,E;0.0;,,,E;26.4;1,E;35.6;,,,E;17.3;1,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-09;710.6;E;69.6;,E;8;,E;5;,E;;;0;,E;0;,E;0;,E;28;,E;2;,E;7.5;,E,23,;;;46.1;,,E,14,;32.7;,E,01,;11.8;E;11.8;,E;87.1;,,,E;20.3;,E;26.5;,,,E;14.0;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-10;744.2;E;33.6;,E;11;,E;6;,E;;;0;,E;1;,E;0;,E;19;,E;2;,E;0.0;,E,30,;;;62.0;,,E,19,;32.6;,E,01,;84.9;E;73.1;,E;125.6;,,,E;17.1;,E;23.7;,,,E;10.4;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-11;744.2;E;0.0;,E;6;4,E;1;4,E;;;0;,E;3;,E;0;,E;0;,E;0;,E;-1.0;,E,24,;;;6.5;4,,E,30,;20.6;,E,13,+;303.1;E;218.2;,E;13.9;4,,,E;11.1;,E;16.1;,,,E;6.0;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2023-12;744.2;E;0.0;,E;4;,E;2;,E;;;0;,E;15;,E;0;,E;0;,E;0;,E;-3.3;,E,27,+;;;7.3;,,E,01,;15.5;,E,23,+;675.7;E;372.6;,E;14.7;,,,E;6.3;,E;12.0;,,,E;0.6;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-01;0.0;E;0.0;,E;7;3,E;5;3,E;;;0;,E;7;,E;0;,E;1;,E;0;,E;-3.8;,E,12,;;;27.2;3,,E,19,;21.5;,E,26,;1009.9;E;334.2;,E;47.5;3,,,E;7.6;,E;12.7;,,,E;2.4;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-02;0.0;E;0.0;,E;6;3,E;4;3,E;;;0;,E;3;,E;0;,E;1;,E;0;,E;-0.9;,E,29,;;;8.8;3,,E,08,;21.1;,E,20,;1271.9;E;262.0;,E;25.9;3,,,E;9.3;,E;15.2;,,,E;3.4;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-03;0.2;E;0.2;,E;11;2,E;9;2,E;;;0;,E;3;,E;0;,E;8;,E;0;,E;-1.7;,E,01,;;;12.4;2,,E,30,;26.4;,E,22,;1517.6;E;245.7;,E;70.5;2,,,E;10.4;,E;16.6;,,,E;4.3;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-04;1.2;E;1.0;,E;1;2,E;0;2,E;;;0;,E;0;,E;0;,E;15;,E;0;,E;0.1;,E,23,;;;1.2;2,,E,29,;28.5;,E,15,;1675.9;E;158.3;,E;1.3;2,,,E;13.1;,E;21.2;,,,E;5.0;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-05;27.2;E;26.0;1,E;3;1,E;2;1,E;;;0;1,E;0;1,E;0;,E;22;,E;2;,E;0.9;1,E,02,;;;10.0;1,,E,21,;34.1;,E,30,;1758.8;E;82.9;,E;16.9;1,,,E;16.5;1,E;24.9;,,,E;8.1;1,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-06;121.8;E;94.6;,E;8;3,E;4;3,E;;;0;,E;0;,E;0;,E;29;,E;6;,E;10.2;,E,16,;;;11.0;3,,E,09,;36.2;,E,27,;1762.3;E;3.5;,E;29.3;3,,,E;21.4;,E;29.2;,,,E;13.6;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-07;374.9;E;253.1;,E;0;1,E;0;1,E;;;0;,E;0;,E;0;,E;31;,E;27;,E;12.4;,E,03,;;;0.0;1,,E,31,+;39.9;,E,24,;0.0;E;0.0;,E;0.0;1,,,E;26.5;,E;35.7;,,,E;17.3;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-08;633.1;E;258.2;2,E;2;,E;2;,E;;;0;2,E;0;2,E;0;,E;31;,E;25;,E;12.8;2,E,15,;;;14.2;,,E,30,;39.6;,E,09,;0.0;E;0.0;,E;27.1;,,,E;27.1;2,E;35.6;,,,E;18.6;2,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-09;684.1;E;51.0;1,E;4;,E;0;,E;;;0;1,E;0;1,E;0;,E;30;,E;0;,E;5.8;1,E,29,;;;1.8;,,E,19,;31.9;,E,02,;9.2;E;9.2;,E;3.2;,,,E;19.7;1,E;26.8;,,,E;12.6;1,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-10;690.4;E;6.3;,E;12;,E;9;,E;;;0;,E;0;,E;0;,E;18;,E;0;,E;3.5;,E,27,;;;30.2;,,E,29,;28.5;,E,01,;87.2;E;78.0;,E;107.8;,,,E;16.0;,E;21.4;,,,E;10.6;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-11;690.4;E;0.0;,E;2;3,E;1;3,E;;;0;,E;0;,E;0;,E;2;,E;0;,E;0.1;,E,27,;;;13.0;3,,E,13,;22.7;,E,07,+;282.0;E;194.8;,E;15.5;3,,,E;11.8;,E;17.5;,,,E;6.2;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2024-12;690.4;E;0.0;,E;2;3,E;0;3,E;;;0;,E;17;,E;0;,E;0;,E;0;,E;-4.3;,E,31,+;;;1.1;3,,E,11,;19.5;,E,25,;643.1;E;361.1;,E;2.1;3,,,E;6.7;,E;13.5;,,,E;-0.1;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2025-01;0.0;;0.0;,E;9;4,E;5;4,E;;;0;,E;14;,E;0;,E;0;,E;0;,E;-7.8;,E,15,;;;6.8;4,,E,21,;19.1;,E,11,;1004.8;;361.7;,E;28.1;4,,,E;6.7;,E;12.2;,,,E;1.1;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2025-02;0.0;;0.0;,E;4;1,E;2;1,E;;;0;,E;8;,E;0;,E;0;,E;0;,E;-2.6;,E,06,;;;11.2;1,,E,11,;18.6;,E,16,;1289.8;;285.0;,E;21.6;1,,,E;8.2;,E;15.0;,,,E;1.3;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2025-03;0.0;;0.0;1,E;20;1,E;15;1,E;;;0;,E;3;,E;0;1,E;2;1,E;0;1,E;-2.3;,E,15,;;;25.1;1,,E,08,;25.5;1,E,31,;1571.3;;281.5;1,E;168.6;1,,,E;8.9;1,E;13.9;1,,,E;3.9;,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2025-04;0.0;;0.0;3,E;11;1,E;8;1,E;;;0;3,E;2;3,E;0;2,E;11;2,E;0;2,E;0.0;3,E,02,+;;;14.5;1,,E,30,;26.3;2,E,25,;1712.1;;140.8;2,E;60.5;1,,,E;13.1;3,E;19.8;2,,,E;6.4;3,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2025-05;31.1;;31.1;1,E;9;3,E;5;3,E;;;0;1,E;0;1,E;0;,E;18;,E;4;,E;4.5;1,E,12,;;;22.7;3,,E,02,;35.3;,E,30,;1788.5;;76.4;,E;55.6;3,,,E;16.7;1,E;24.1;,,,E;9.4;1,,,E
SPE00120305;MADRID TORREJON, SP;40.4831;-3.4503;611.0;2025-06;241.6;;210.5;,E;;;;;;;0;,E;0;,E;0;,E;30;,E;22;,E;11.2;,E,05,;;;;;39.3;,E,29,;1788.5;;0.0;,E;;;25.4;,E;34.6;,,,E;16.1;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-06;22.8;E;19.2;,E;8;2,E;4;2,E;;;0;,E;0;,E;0;,E;17;,E;0;,E;2.3;,E,14,;;;32.8;2,,E,10,;29.3;,E,29,;3889.9;E;109.4;,E;60.1;2,,,E;15.3;,E;20.5;,,,E;10.2;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-07;99.0;E;76.2;,E;5;,E;3;,E;;;0;,E;0;,E;0;,E;30;,E;0;,E;9.5;,E,31,;;;7.6;,,E,30,;30.3;,E,14,;8.0;E;8.0;,E;21.2;,,,E;20.5;,E;26.3;,,,E;14.8;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-08;123.2;E;24.2;,E;5;4,E;3;4,E;;;0;,E;0;,E;0;,E;22;,E;0;,E;3.6;,E,24,;;;19.0;4,,E,21,;27.7;,E,07,;74.4;E;66.4;,E;42.5;4,,,E;17.0;,E;22.6;,,,E;11.4;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-09;123.2;E;0.0;,E;8;3,E;6;3,E;;;0;,E;0;,E;0;,E;0;,E;0;,E;1.0;,E,17,;;;14.6;3,,E,16,;20.9;,E,01,;266.7;E;192.3;,E;51.4;3,,,E;11.9;,E;16.6;,,,E;7.2;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-10;123.2;E;0.0;,E;13;1,E;9;1,E;;;0;,E;1;,E;0;,E;0;,E;0;,E;-0.5;,E,21,;;;32.0;1,,E,18,;16.3;,E,23,;595.9;E;329.2;,E;129.1;1,,,E;7.7;,E;11.1;,,,E;4.4;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-11;123.2;E;0.0;,E;11;,E;6;,E;;;0;,E;7;,E;3;,E;0;,E;0;,E;-7.8;,E,23,;;;67.6;,,E,02,;20.4;,E,10,;949.2;E;353.3;,E;126.8;,,,E;6.6;,E;9.7;,,,E;3.4;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2015-12;123.2;E;0.0;,E;6;1,E;2;1,E;;;0;,E;5;,E;0;,E;0;,E;0;,E;-1.7;,E,29,;;;15.6;1,,E,28,;14.3;,E,01,;1349.5;E;400.3;,E;24.7;1,,,E;5.4;,E;8.5;,,,E;2.3;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-01;0.0;E;0.0;,E;17;3,E;14;3,E;;;0;,E;22;,E;4;,E;0;,E;0;,E;-7.8;,E,16,;;;29.0;3,,E,08,;11.9;,E,23,;1884.0;E;534.5;,E;170.3;3,,,E;1.1;,E;3.9;,,,E;-1.7;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-02;0.0;E;0.0;,E;18;,E;14;,E;;;0;,E;23;,E;10;,E;0;,E;0;,E;-11.3;,E,17,;;;104.3;,,E,12,;14.1;,E,01,;2424.9;E;540.9;,E;364.1;,,,E;-0.3;,E;2.8;,,,E;-3.5;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-03;0.0;E;0.0;,E;16;1,E;13;1,E;30;1;0;,E;27;,E;9;,E;0;,E;0;,E;-7.2;,E,08,;729;1,,S,01,;16.5;1,,E,19,;9.6;,E,26,;3002.9;E;578.0;,E;116.7;1,,,E;-0.3;,E;2.8;,,,E;-3.4;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-04;0.0;E;0.0;,E;16;2,E;13;2,E;;;0;,E;19;,E;2;,E;0;,E;0;,E;-7.5;,E,01,;;;39.8;2,,E,19,;12.4;,E,27,;3493.4;E;490.5;,E;202.9;2,,,E;2.0;,E;4.9;,,,E;-0.9;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-05;0.0;E;0.0;,E;13;,E;12;,E;;;0;,E;3;,E;0;,E;0;,E;0;,E;-2.5;,E,01,;;;46.2;,,E,07,;19.2;,E,04,;3845.7;E;352.3;,E;239.5;,,,E;7.0;,E;10.7;,,,E;3.2;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-06;2.6;E;2.6;,E;4;,E;2;,E;;;0;,E;0;,E;0;,E;12;,E;0;,E;1.1;,E,16,;;;9.7;,,E,16,;25.1;,E,28,;3980.3;E;134.6;,E;21.3;,,,E;13.9;,E;18.9;,,,E;9.0;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-07;49.6;E;47.0;,E;3;3,E;3;3,E;;;0;,E;0;,E;0;,E;27;,E;0;,E;8.0;,E,14,;;;6.9;3,,E,06,;28.7;,E,26,;27.9;E;27.9;,E;17.4;3,,,E;18.9;,E;24.8;,,,E;13.1;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-08;91.6;E;42.0;,E;1;,E;1;,E;;;0;,E;0;,E;0;,E;31;,E;0;,E;9.9;,E,11,;;;3.5;,,E,15,;28.9;,E,22,;39.5;E;11.6;,E;3.7;,,,E;19.3;,E;25.2;,,,E;13.4;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-09;115.5;E;23.9;,E;4;1,E;2;1,E;;;0;,E;0;,E;0;,E;11;,E;0;,E;0.5;,E,14,;;;14.0;1,,E,13,;30.0;,E,06,;172.4;E;132.9;,E;25.6;1,,,E;14.7;,E;19.7;,,,E;9.7;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-10;115.5;E;0.0;,E;13;1,E;9;1,E;;;0;,E;0;,E;0;,E;0;,E;0;,E;1.5;,E,15,;;;55.4;1,,E,22,;20.2;,E,29,;411.4;E;239.0;,E;166.7;1,,,E;10.6;,E;14.3;,,,E;7.0;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-11;115.5;E;0.0;,E;19;3,E;14;3,E;;;0;,E;18;,E;6;,E;0;,E;0;,E;-5.1;,E,25,+;;;59.8;3,,E,26,;15.1;,E,02,;896.8;E;485.4;,E;259.7;3,,,E;2.1;,E;4.6;,,,E;-0.3;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2016-12;115.5;E;0.0;,E;7;2,E;5;2,E;;;0;,E;14;,E;2;,E;0;,E;0;,E;-4.4;,E,20,;;;37.2;2,,E,04,;13.4;,E,30,;1358.4;E;461.6;,E;86.8;2,,,E;3.4;,E;6.1;,,,E;0.7;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-01;0.0;E;0.0;,E;13;1,E;6;1,E;;;0;,E;27;,E;11;,E;0;,E;0;,E;-13.8;,E,18,;;;23.0;1,,E,26,;10.1;,E,08,;1949.3;E;590.9;,E;84.0;1,,,E;-0.7;,E;2.3;,,,E;-3.8;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-02;0.0;E;0.0;,E;12;,E;11;,E;28;,;0;,E;22;,E;3;,E;0;,E;0;,E;-7.3;,E,09,;551;,,S,13,;137.4;,,E,12,;11.0;,E,26,;2422.7;E;473.4;,E;258.7;,,,E;1.4;,E;4.4;,,,E;-1.6;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-03;0.0;E;0.0;,E;12;,E;10;,E;24;5;0;,E;16;,E;3;,E;0;,E;0;,E;-8.8;,E,23,;381;5,,S,01,;32.6;,,E,26,;18.1;,E,10,;2875.7;E;453.0;,E;104.8;,,,E;3.7;,E;8.0;,,,E;-0.6;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-04;0.0;E;0.0;,E;7;1,E;4;1,E;;;0;,E;9;,E;0;,E;0;,E;0;,E;-4.1;,E,27,;;;11.8;1,,E,30,;18.7;,E,19,;3187.9;E;312.2;,E;33.5;1,,,E;7.9;,E;13.2;,,,E;2.7;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-05;0.0;E;0.0;,E;10;1,E;8;1,E;;;0;,E;3;,E;0;,E;5;,E;0;,E;-4.7;,E,01,;;;30.8;1,,E,10,;23.7;,E,25,;3422.7;E;234.8;,E;105.3;1,,,E;10.8;,E;15.6;,,,E;5.9;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-06;43.7;E;43.7;,E;7;1,E;5;1,E;;;0;,E;0;,E;0;,E;19;,E;0;,E;0.3;,E,30,;;;33.3;1,,E,20,;29.9;,E,18,;3511.2;E;88.5;,E;58.6;1,,,E;16.8;,E;22.5;,,,E;11.2;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-07;80.7;E;37.0;,E;3;,E;2;,E;;;0;,E;0;,E;0;,E;24;,E;0;,E;0.5;,E,01,;;;43.5;,,E,07,;30.0;,E,13,;56.5;E;56.5;,E;57.6;,,,E;17.7;,E;23.3;,,,E;12.1;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-08;127.3;E;46.6;,E;5;,E;4;,E;;;0;,E;0;,E;0;,E;22;,E;0;,E;2.7;,E,10,;;;68.0;,,E,28,;28.9;,E,21,;115.8;E;59.3;,E;137.3;,,,E;17.9;,E;23.3;,,,E;12.6;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-09;127.3;E;0.0;,E;1;2,E;0;2,E;;;0;,E;0;,E;0;,E;5;,E;0;,E;1.7;,E,10,;;;1.6;2,,E,22,;23.2;,E,05,;283.1;E;167.3;,E;1.6;2,,,E;12.8;,E;17.6;,,,E;7.9;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-10;127.3;E;0.0;,E;5;,E;3;,E;;;0;,E;0;,E;0;,E;4;,E;0;,E;0.9;,E,18,;;;23.3;,,E,17,;21.7;,E,15,+;469.6;E;186.5;,E;53.8;,,,E;12.3;,E;16.4;,,,E;8.2;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-11;127.3;E;0.0;,E;9;,E;5;,E;;;0;,E;13;,E;3;,E;0;,E;0;,E;-7.8;,E,30,;;;15.0;,,E,03,;13.6;,E,20,;903.6;E;434.0;,E;45.8;,,,E;3.9;,E;7.0;,,,E;0.8;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2017-12;127.3;E;0.0;,E;17;,E;15;,E;;;0;,E;22;,E;8;,E;0;,E;0;,E;-9.2;,E,03,;;;22.2;,,E,27,;8.9;,E,21,;1467.9;E;564.3;,E;186.6;,,,E;0.1;,E;3.0;,,,E;-2.7;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2018-01;0.0;E;0.0;,E;17;1,E;11;1,E;26;3;0;,E;24;,E;10;,E;0;,E;0;,E;-7.7;,E,08,;640;3,,S,08,;52.3;1,,E,06,;11.5;,E,23,;2031.8;E;563.9;,E;172.6;1,,,E;0.1;,E;2.8;,,,E;-2.5;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2018-02;0.0;E;0.0;,E;19;1,E;10;1,E;27;1;0;,E;25;,E;14;,E;0;,E;0;,E;-10.5;,E,08,;1100;1,,S,06,;70.5;1,,E,28,;8.0;,E,26,;2622.1;E;590.3;,E;217.9;1,,,E;-2.7;,E;-0.1;,,,E;-5.4;,,,E
SP000008215;NAVACERRADA, SP;40.7806;-4.0103;1894.0;2018-03;0.0;E;0.0;,E;25;3,E;21;3,E;31;,;0;,E;29;,E;12;,E;0;,E;0;,E;-10.3;,E,22,;1199;,,S,20,;66.8;3,,E,09,;11.1;,E,28,;3234.8;E;612.7;,E;376.8;3,,,E;-1.4;,E;1.3;,,,E;-4.1;,,,E
